1.1363644098604666,1.5088669224027944,1.5080943525307726,3.1994951291121567,4.035568441495718,5.356456353019314,6.673670597102371,7.895944597488891,4.5869287660439095,2.2412935556292406,1.4673404832258377,1.9761422242123188,2.181764360820366,1.50923138950264,2.484047162779769,3.451576040121155,3.2393652274692637,3.82646260897387,5.785114368485868,6.9258692820470085,7.030100744192575,5.274513154637091,3.6502794037649715,2.094951523718709,2.1409030691009368,2.102428056259483,1.6730812047277985,0.8433451301856938,1.0089114618687713,1.1678527321132537,2.240378623880241,2.0321472241226437,1.324741922262775,1.3628369190970095,0.8637453885122025,1.1381295571261847,0.969876291810109,0.8191430880316378,0.6808590817265924,0.7027162053219812,0.8951807916336926,1.148457461052733,1.5241994963983465,1.74354553229424,1.872266972173688,1.1217100495140602,0.7873007794680208,1.0839485301862979,1.7507412970312244,1.6451787585030313,0.9415538402298265,0.9326807131559733,1.425142585589695,1.7291713212375894,1.036393485995471,1.225720001576168,0.9555588766945506,0.8715050159029631,0.8910639693173232,0.59813151985253,0.8001504654181848,0.7003582140251423,0.7965295749510088,0.5910705657024977,0.5738507194911531,0.6692908211763283,0.6340728730938491,0.7199202868476864,0.9224981964437944,0.55121141214195,0.4758595465469433,0.5683405133703862,0.6042729050243204,0.7450378486209729,0.6131602903543835,0.4463780214238608,0.5118328142794767,0.53163150522183,0.5397941465659448,0.6921172102022545,0.4927063283907099,0.3920606841873224,0.4434406988606022,0.522666119129311,0.9712447558734144,0.9933673928139587,1.0596382951612362,0.6830283740832171,1.1365258969000513,2.067053116178678,2.1863847586926575,2.210115546899369,1.1552059900087668,0.9694434507913343,0.8846331410000619,1.0382904020412966,0.966364580969101,0.8672873700253704,0.6210337914806586,0.7632117006320929,0.6769164961678545,0.7569178364802817,0.6109839255191837,0.7442861833169768,0.6318891446700409,0.4540047722908952,0.3449745324036661,0.28774399906096215,0.47820423859647737,0.3988699255562767,0.3918312232242237,0.4599980978302872,0.4710092422713401,0.4422141717021436,0.5783854261762787,0.4861279005024005,0.5988246450042097,0.7158119247726621,0.6264000536357008,0.5162002012894319,0.4042786133044775,0.6274849028637859,0.611347295960913,0.7304133440041031,0.6619934010029495,0.7764002454761225,0.6612525223036714,0.7374273064602672,0.6637722725008961,0.6299321837794956,0.6469069795724044,0.5228882790294859,0.5924396620513213,0.8620507513823126,0.8741522375796726,1.0670021059798522,1.7336292848466757,2.182374142853161,2.5095016948265947,2.3765729789447794,2.2644598520624104,2.4559141434851246,2.3854070709447055,2.9404218867756935,3.0120893374319153,2.136803382736616,1.588809334094216,1.5818491907470216,1.486884639305955,1.7617839136332805,2.021629683096595,1.4376219748590866,1.0368239058697641,0.7549482024945462,1.6032672651857118,2.4792436287126307,2.397838995192643,1.826265312523041,1.3193888797714437,0.9150571289023786,1.2664055460866066,1.5404357907600579,1.7872664437904662,1.6603463522884245,1.068781259991963,0.4747607874184655,0.6357719177907015,0.8607792391743894,0.8366017181568703,0.6737513426174273,0.432749114458652,0.23444654555427544,0.19124524019468928,0.17809242509321743,0.19948622552949097,0.16600008530992452,0.19701118812452564,0.2248804801736754,0.2889382356604165,0.22923606858160772,0.22774423395300755,0.3376598165215165,0.4960341038453015,0.5404782727473093,0.5573921566049495,0.5284285492189732,0.4794310795078546,0.5649664343303988,0.6997241885832328,0.6884656403495509,0.6281957748609583,0.49510341471677854,0.4438238408037783,0.5536138359469909,0.5268173844890968,0.5444752322348805,0.37468841314975376,0.2777847853767215,0.236153316969757,0.23721892402948652,0.24945895341826818,0.21340807616343185,0.26542492693761394,0.3108490274018901,0.3232344325553456,0.32912229317528413,0.5036904760130515,0.6245081640428678,0.6708174282608399,0.4669268859790111,0.5935680100606161,0.6304653304055964,0.5954603739941576,0.6124958062220222,0.5052900169673169,0.4437920927535535,0.44696804956263503,0.494841106782351,0.569592587407696,0.621960761398066,0.48919082650343965,0.4489985460077259,0.38532114882835977,0.4955924222940738,0.4351213819704897,0.5107582608977913,0.6379672309537177,0.5567005070668939,0.5424504770945074,0.33370263872508804,0.37491997215028455,0.648492214849799,0.6707638592023896,0.6507013925426963,0.646692457727011,0.7093697653026649,0.3602037883890593,0.6294019623905487,0.6135497145403335,0.6976986195358067,0.8449736323911238,0.5623431921795181,0.7130335738361716,0.5269063969459281,0.604297246282224,0.5897913676722556,0.6361186394025791,0.6553628445636039,0.5368102777789273,0.797823351208687,0.5994597706772663,0.49904147176610714,0.5923249569424226,0.40560721437410857,0.5731197496655294,0.3816104867298115,0.5339411423106697,0.6792210538845631,0.6479878451294945,0.7072179099257232,0.48273324988915906,0.7171362094955723,0.7093915550190387,0.4538913919727822,0.6312016615349624,0.45119762160903815,0.4927079284766281,0.38656043087275693,0.6367007602159583,0.6293636278814535,0.43657520741087985,0.6073156987793779,0.4963120678671158,0.6047811478019217,0.6540895358579683,0.5540121356472865,0.5686455508470752,0.47357200286676654,0.5745712989792465,0.6083269312056268,0.36678693808376,0.4025616880680987,0.3190667042445751,0.4275653537344142,0.4157174487580773,0.24061610971534114,0.21295319936406903,0.1521951502398341,0.10599672596965541,0.10443598229631797,0.08427544246864398,0.08013453143713128,0.05991839963147214,0.05670697661438872,0.05128306611903968,0.041576843534186135,0.03740653039634131,0.032639823307399105,0.02829156832245327,0.02443016786918964,0.02032784155436279,0.01640308531781832,0.014460661218320792,0.014497281785692128,0.013074434530672228,0.011101893073764704,0.009401356304389976,0.008391093554383888,0.007848588344272647,0.007684640696590679,0.007164132277781245,0.007012706381646492,0.00664967296064933,0.006578081087913846,0.006169456194919079,0.006157038230409986,0.005938009265221305,0.005528261552831967,0.004995572349191692,0.004543923454634565,0.004253278399951515,0.004216955994505859,0.004257274647558582,0.0040829896724221765,0.004159213987076551,0.00393644767008848,0.004009898556425007,0.004080419285143312,0.004011348210515844,0.004078080673819512,0.0041345485218003955,0.004239799934876376,0.004167241100670643,0.004080042965738037,0.003960591493236155,0.0038616548024211768,0.003804157708985765,0.0037449580475379983,0.0036358405618208047,0.0036205851149304674,0.003612365479865318,0.0035925399712742377,0.0035810475634236493,0.003563548228025834,0.0035625127371411405,0.0035384277203238464,0.0035295425865790975,0.0035165155067836905,0.003500260061722605,0.003497350849360622,0.003479828624723253,0.0034722458590503505,0.0034531226313952042,0.0034475225545334866,0.0034450931395880492,0.0034165598871968386,0.0034217438809263268,0.0033980930953586524,0.003394866329033482,0.003391473843920105,0.003369208918954799,0.0033624516199021685,0.0033525831217338354,0.003349463978027252,0.003336375770418228,0.0033201873913642275,0.003324960083002543,0.0033078783303083087,0.003299305362306539,0.0032889423523168575,0.003289350139025358,0.003271836535014565,0.0032718740967229783,0.0032575810277189333,0.003254420400005435,0.003245937590497278,0.003231317313360508,0.0032324838835778133,0.0032173385854379903,0.0032095671857234535,0.0032074471611763804,0.0032016897890429882,0.00318162604085557,0.0031787238899011337,0.003180095113575892,0.0031801606367945386,0.0031595142512059328,0.003156301391703564,0.003146999045891361,0.0031491914040912648,0.0031289866332946397,0.0031341034136694685,0.003121106259050251,0.003120393540359253,0.0031105477220764515,0.0031140930015769903,0.0030954614038206647,0.0030989252146936914,0.0030866398488690588,0.003080047108874843,0.0030795267813456804,0.003069889713916063,0.0030745034578709162,0.0030560915416947194,0.0030593682201069004,0.0030532907159181036,0.003046746866657588,0.0030421587438400283,0.0030414158584087777,0.003025620206520874,0.0030265383889504787,0.0030238577758301315,0.003013708823407471,0.0030181447539367064,0.0029955375786288427,0.003003721773988272,0.0029997268928293433,0.0029904311607343295,0.00299085069234502,0.0029888565007566373,0.0029793991023463456,0.0029713997806043663,0.00298039499813918,0.0029639676121934956,0.002963341854588567,0.002958385300025281,0.00295676912211353,0.00295133316933946,0.0029518001882452172,0.002942969515389834,0.002943901645655842,0.0029328934516999173,0.0029391934918912696,0.002933475674537983,0.0029306268398304304,0.0029232677793624108,0.002921532070631563,0.0029114029337062846,0.0029246029571446076,0.0029134337514452077,0.0029059186266512478,0.002907608800677484,0.0028986196400703937,0.0029073887086299792,0.002887252829540165,0.0029002011300588303,0.0028928093572619133,0.002882697410390211,0.0028921293196015785,0.002880157740686309,0.002883133979399999,0.002878606054837785,0.0028707303816902416,0.0028714268637574035,0.0028753177785246667,0.002864453493039311,0.0028642513748687844,0.002858090947647439,0.002864551536242979,0.0028543793741260598,0.002851985711631261,0.002857237505104116,0.0028417626600242946,0.0028529876774027753,0.0028441746536174367,0.0028489830889263513,0.0028365118546602765,0.0028500282322397948,0.002828014681851357,0.0028408562909731125,0.0028377859027525973,0.0028335058835456473,0.0028330965946610285,0.0028239503843058684,0.0028370454744460413,0.0028245674566546417,0.0028289734921188646,0.0028166949279869458,0.002820149098556153,0.002836168339927643,0.0028086130231924403,0.002826433420932951,0.0028138608157793677,0.002813600358789646,0.002822220152283668,0.002813054534027243,0.0028083977857676196,0.0028069989208811407,0.0028194720955187426,0.0028060496662517054,0.0028058324531284825,0.00280954233780264,0.00281226352843531,0.002808109665098218,0.002808161930458396,0.0027974590954011887,0.002809271240439432,0.0028011616352802203,0.0027991719261387196,0.0028055596080204396,0.0028015365532893313,0.0028001610919089217,0.002798030620197322,0.0028042321818436754,0.0027997360729944023,0.002792818232894954,0.0028119361751057577,0.002794292247300729,0.002800662861144077,0.002796256622401266,0.0028004942877620062,0.0027890470637254275,0.002805401530910924,0.0027890470637254275,0.0028004942877620062,0.002796256622401266,0.002800662861144077,0.002794292247300729,0.0028119361751057577,0.002792818232894954,0.0027997360729944023,0.0028042321818436754,0.002798030620197322,0.0028001610919089217,0.0028015365532893313,0.0028055596080204396,0.0027991719261387196,0.0028011616352802203,0.002809271240439432,0.0027974590954011887,0.002808161930458396,0.002808109665098218,0.00281226352843531,0.00280954233780264,0.0028058324531284825,0.0028060496662517054,0.0028194720955187426,0.0028069989208811407,0.0028083977857676196,0.002813054534027243,0.002822220152283668,0.002813600358789646,0.0028138608157793677,0.002826433420932951,0.0028086130231924403,0.002836168339927643,0.002820149098556153,0.0028166949279869458,0.0028289734921188646,0.0028245674566546417,0.0028370454744460413,0.0028239503843058684,0.0028330965946610285,0.0028335058835456473,0.0028377859027525973,0.0028408562909731125,0.002828014681851357,0.0028500282322397948,0.0028365118546602765,0.0028489830889263513,0.0028441746536174367,0.0028529876774027753,0.0028417626600242946,0.002857237505104116,0.002851985711631261,0.0028543793741260598,0.002864551536242979,0.002858090947647439,0.0028642513748687844,0.002864453493039311,0.0028753177785246667,0.0028714268637574035,0.0028707303816902416,0.002878606054837785,0.002883133979399999,0.002880157740686309,0.0028921293196015785,0.002882697410390211,0.0028928093572619133,0.0029002011300588303,0.002887252829540165,0.0029073887086299792,0.0028986196400703937,0.002907608800677484,0.0029059186266512478,0.0029134337514452077,0.0029246029571446076,0.0029114029337062846,0.002921532070631563,0.0029232677793624108,0.0029306268398304304,0.002933475674537983,0.0029391934918912696,0.0029328934516999173,0.002943901645655842,0.002942969515389834,0.0029518001882452172,0.00295133316933946,0.00295676912211353,0.002958385300025281,0.002963341854588567,0.0029639676121934956,0.00298039499813918,0.0029713997806043663,0.0029793991023463456,0.0029888565007566373,0.00299085069234502,0.0029904311607343295,0.0029997268928293433,0.003003721773988272,0.0029955375786288427,0.0030181447539367064,0.003013708823407471,0.0030238577758301315,0.0030265383889504787,0.003025620206520874,0.0030414158584087777,0.0030421587438400283,0.003046746866657588,0.0030532907159181036,0.0030593682201069004,0.0030560915416947194,0.0030745034578709162,0.003069889713916063,0.0030795267813456804,0.003080047108874843,0.0030866398488690588,0.0030989252146936914,0.0030954614038206647,0.0031140930015769903,0.0031105477220764515,0.003120393540359253,0.003121106259050251,0.0031341034136694685,0.0031289866332946397,0.0031491914040912648,0.003146999045891361,0.003156301391703564,0.0031595142512059328,0.0031801606367945386,0.003180095113575892,0.0031787238899011337,0.00318162604085557,0.0032016897890429882,0.0032074471611763804,0.0032095671857234535,0.0032173385854379903,0.0032324838835778133,0.003231317313360508,0.003245937590497278,0.003254420400005435,0.0032575810277189333,0.0032718740967229783,0.003271836535014565,0.003289350139025358,0.0032889423523168575,0.003299305362306539,0.0033078783303083087,0.003324960083002543,0.0033201873913642275,0.003336375770418228,0.003349463978027252,0.0033525831217338354,0.0033624516199021685,0.003369208918954799,0.003391473843920105,0.003394866329033482,0.0033980930953586524,0.0034217438809263268,0.0034165598871968386,0.0034450931395880492,0.0034475225545334866,0.0034531226313952042,0.0034722458590503505,0.003479828624723253,0.003497350849360622,0.003500260061722605,0.0035165155067836905,0.0035295425865790975,0.0035384277203238464,0.0035625127371411405,0.003563548228025834,0.0035810475634236493,0.0035925399712742377,0.003612365479865318,0.0036205851149304674,0.0036358405618208047,0.0037449580475379983,0.003804157708985765,0.0038616548024211768,0.003960591493236155,0.004080042965738037,0.004167241100670643,0.004239799934876376,0.0041345485218003955,0.004078080673819512,0.004011348210515844,0.004080419285143312,0.004009898556425007,0.00393644767008848,0.004159213987076551,0.0040829896724221765,0.004257274647558582,0.004216955994505859,0.004253278399951515,0.004543923454634565,0.004995572349191692,0.005528261552831967,0.005938009265221305,0.006157038230409986,0.006169456194919079,0.006578081087913846,0.00664967296064933,0.007012706381646492,0.007164132277781245,0.007684640696590679,0.007848588344272647,0.008391093554383888,0.009401356304389976,0.011101893073764704,0.013074434530672228,0.014497281785692128,0.014460661218320792,0.01640308531781832,0.02032784155436279,0.02443016786918964,0.02829156832245327,0.032639823307399105,0.03740653039634131,0.041576843534186135,0.05128306611903968,0.05670697661438872,0.05991839963147214,0.08013453143713128,0.08427544246864398,0.10443598229631797,0.10599672596965541,0.1521951502398341,0.21295319936406903,0.24061610971534114,0.4157174487580773,0.4275653537344142,0.3190667042445751,0.4025616880680987,0.36678693808376,0.6083269312056268,0.5745712989792465,0.47357200286676654,0.5686455508470752,0.5540121356472865,0.6540895358579683,0.6047811478019217,0.4963120678671158,0.6073156987793779,0.43657520741087985,0.6293636278814535,0.6367007602159583,0.38656043087275693,0.4927079284766281,0.45119762160903815,0.6312016615349624,0.4538913919727822,0.7093915550190387,0.7171362094955723,0.48273324988915906,0.7072179099257232,0.6479878451294945,0.6792210538845631,0.5339411423106697,0.3816104867298115,0.5731197496655294,0.40560721437410857,0.5923249569424226,0.49904147176610714,0.5994597706772663,0.797823351208687,0.5368102777789273,0.6553628445636039,0.6361186394025791,0.5897913676722556,0.604297246282224,0.5269063969459281,0.7130335738361716,0.5623431921795181,0.8449736323911238,0.6976986195358067,0.6135497145403335,0.6294019623905487,0.3602037883890593,0.7093697653026649,0.646692457727011,0.6507013925426963,0.6707638592023896,0.648492214849799,0.37491997215028455,0.33370263872508804,0.5424504770945074,0.5567005070668939,0.6379672309537177,0.5107582608977913,0.4351213819704897,0.4955924222940738,0.38532114882835977,0.4489985460077259,0.48919082650343965,0.621960761398066,0.569592587407696,0.494841106782351,0.44696804956263503,0.4437920927535535,0.5052900169673169,0.6124958062220222,0.5954603739941576,0.6304653304055964,0.5935680100606161,0.4669268859790111,0.6708174282608399,0.6245081640428678,0.5036904760130515,0.32912229317528413,0.3232344325553456,0.3108490274018901,0.26542492693761394,0.21340807616343185,0.24945895341826818,0.23721892402948652,0.236153316969757,0.2777847853767215,0.37468841314975376,0.5444752322348805,0.5268173844890968,0.5536138359469909,0.4438238408037783,0.49510341471677854,0.6281957748609583,0.6884656403495509,0.6997241885832328,0.5649664343303988,0.4794310795078546,0.5284285492189732,0.5573921566049495,0.5404782727473093,0.4960341038453015,0.3376598165215165,0.22774423395300755,0.22923606858160772,0.2889382356604165,0.2248804801736754,0.19701118812452564,0.16600008530992452,0.19948622552949097,0.17809242509321743,0.19124524019468928,0.23444654555427544,0.432749114458652,0.6737513426174273,0.8366017181568703,0.8607792391743894,0.6357719177907015,0.4747607874184655,1.068781259991963,1.6603463522884245,1.7872664437904662,1.5404357907600579,1.2664055460866066,0.9150571289023786,1.3193888797714437,1.826265312523041,2.397838995192643,2.4792436287126307,1.6032672651857118,0.7549482024945462,1.0368239058697641,1.4376219748590866,2.021629683096595,1.7617839136332805,1.486884639305955,1.5818491907470216,1.588809334094216,2.136803382736616,3.0120893374319153,2.9404218867756935,2.3854070709447055,2.4559141434851246,2.2644598520624104,2.3765729789447794,2.5095016948265947,2.182374142853161,1.7336292848466757,1.0670021059798522,0.8741522375796726,0.8620507513823126,0.5924396620513213,0.5228882790294859,0.6469069795724044,0.6299321837794956,0.6637722725008961,0.7374273064602672,0.6612525223036714,0.7764002454761225,0.6619934010029495,0.7304133440041031,0.611347295960913,0.6274849028637859,0.4042786133044775,0.5162002012894319,0.6264000536357008,0.7158119247726621,0.5988246450042097,0.4861279005024005,0.5783854261762787,0.4422141717021436,0.4710092422713401,0.4599980978302872,0.3918312232242237,0.3988699255562767,0.47820423859647737,0.28774399906096215,0.3449745324036661,0.4540047722908952,0.6318891446700409,0.7442861833169768,0.6109839255191837,0.7569178364802817,0.6769164961678545,0.7632117006320929,0.6210337914806586,0.8672873700253704,0.966364580969101,1.0382904020412966,0.8846331410000619,0.9694434507913343,1.1552059900087668,2.210115546899369,2.1863847586926575,2.067053116178678,1.1365258969000513,0.6830283740832171,1.0596382951612362,0.9933673928139587,0.9712447558734144,0.522666119129311,0.4434406988606022,0.3920606841873224,0.4927063283907099,0.6921172102022545,0.5397941465659448,0.53163150522183,0.5118328142794767,0.4463780214238608,0.6131602903543835,0.7450378486209729,0.6042729050243204,0.5683405133703862,0.4758595465469433,0.55121141214195,0.9224981964437944,0.7199202868476864,0.6340728730938491,0.6692908211763283,0.5738507194911531,0.5910705657024977,0.7965295749510088,0.7003582140251423,0.8001504654181848,0.59813151985253,0.8910639693173232,0.8715050159029631,0.9555588766945506,1.225720001576168,1.036393485995471,1.7291713212375894,1.425142585589695,0.9326807131559733,0.9415538402298265,1.6451787585030313,1.7507412970312244,1.0839485301862979,0.7873007794680208,1.1217100495140602,1.872266972173688,1.74354553229424,1.5241994963983465,1.148457461052733,0.8951807916336926,0.7027162053219812,0.6808590817265924,0.8191430880316378,0.969876291810109,1.1381295571261847,0.8637453885122025,1.3628369190970095,1.324741922262775,2.0321472241226437,2.240378623880241,1.1678527321132537,1.0089114618687713,0.8433451301856938,1.6730812047277985,2.102428056259483,2.1409030691009368,2.094951523718709,3.6502794037649715,5.274513154637091,7.030100744192575,6.9258692820470085,5.785114368485868,3.82646260897387,3.2393652274692637,3.451576040121155,2.484047162779769,1.50923138950264,2.181764360820366,1.9761422242123188,1.4673404832258377,2.2412935556292406,4.5869287660439095,7.895944597488891,6.673670597102371,5.356456353019314,4.035568441495718,3.1994951291121567,1.5080943525307726,1.5088669224027944
